0.8569434214713273,1,0.1031717158569194,0.0777590770991963,0.7041015411978995,0.8737120534821877,0,0.395628633673114,0.6170523417196525,0.9513309946357822,0.17983198060728808,1,0,0.6278294847501305,0.9855740851297994,0,1,0.7052536752026675,0.2708463943764916,0.6021884316958056,1,1,1,0.3906784710330967,0,1,0.10268267156381933,0.07308594398248713
0.6504736674028863,1,0.09737541246208589,0,0.9244143850701556,0.9805347194941856,0.5422524168047214,0.15201734426155214,0.8615501160789747,1,0.29046432738467304,0.06767112154855803,0.9190421618993004,1,0.14413133175579834,0.8592147001750824,0,0.6119950236872562,0.13130884874070384,0.44303318796138524,0.21118960005217957,0.8862134187373847,0.8668290143738937,1,0.9107236946194724,0,0.6470823960936298,1
0.8410970184754767,0.7312019860014529,0,0,0.8206167839412666,0.7962393027081291,1,0.09551275874668545,0.8387630274494509,1,0,1,0,0.32671995820034816,0.10642210180462602,0.08303485874573252,1,1,0,0.5508462493665842,0.42419362580555886,0.9469169822704817,0.0670968215068574,0.5409300736848901,1,0,0.7676725100032369,1
0.8352541401663857,0.9190963262562561,0.053879418028894815,0.5788599837559075,0.6515564440583917,1,1,0.12630598246040933,0.6878727557332855,0.7689380681594196,0.789585052736364,0.00841603150757389,0,0.09561999433049047,0.10465025719443871,1,0,1,0.33764103730807393,0.4776896095337897,0.8942331508196477,1,0.5929757098180487,0,1,0.02887699140874735,0,1
0.7381397882055717,0.8083197844725959,0.08708684318530427,0,0.7242013305986257,0.7197312228766951,0,0.10683995879043537,0.8691802247050248,1,0.6691273259138177,1,0,0.22613580896055824,0.16895313664792888,0.04665187340820137,0.6756076677567106,0,0,0.5664980506239592,0.6035887630968375,0.7552222551637359,0,1,1,0,1,0
0.6260749380241171,1,0.06701153263739534,0.04835642788118075,0.8599187123204646,1,0.5656221654533131,0.20874436554262546,0.8878178250500264,1,0.2808434638176245,0.29555595842517934,1,0.6988725398738244,0,0.9633418924026498,0,0.07067780725332667,0.03091737831285546,0.39565577023441034,0.09668408789230519,0.8658744831813533,1,0,1,0,0.6878798160533639,1
0.4489769376909381,1,0,0.2200813583097922,0.36904127870754105,0.5734997567308384,0.7609641739977115,0,1,1,0.8855302018224294,0.8306653004086676,0.5377170358339709,0.6550543815442608,0.2772477549959537,0.9592308396183514,0,0.24293859078887203,0.2529414637771258,0.9405997864481604,0,0.8282849886177859,0.7886381793044395,0.24788606446216535,0.4452603904961968,0.8513638103721802,0.09766786771815637,0.4317827066736215
0.6068586298955713,1,0,0.47264791551472374,0.6747279614836784,0.5737874464758362,0.5498270134053016,0,1,1,0.7507715541601933,0.9062666230456874,0.5431798815826729,0.8441754483354645,0.2835666691152666,0,0.028328766770940206,0.3694108612748085,0,0.8169350626289877,0.1743729775690399,0.9377222016918121,0.98361929406092,0.17337168642378636,0.5485359593817222,0.540539134925607,0,1
0.5858885413389638,0.851555299314796,0.0744844742799059,0.525523547785826,0.6860727609618847,0.5695011656394557,0.5748719886755732,0.10113729615971845,0.6387972782459458,0.3053861448381383,0.5438490223535228,0.9022942294816918,0.5963976556602277,0.0023112392496450473,0.27059243982474657,0.788242786571233,0.6514539480209971,0.5020122251636717,0.8705087006399392,0.8000706221229719,0.21907691806971819,0.8372421531434987,0.7080054746180087,0.491493922554587,0.7485270209432254,0.41809100712623304,0.28836745050474355,0.2202626402722443
0.9469293327296283,0.7989720244737577,0.7323811203212872,0.780641226810305,0.5246943827091531,1,0.8011658403276887,0,0.8929772948244122,1,1,0.15097963332614622,0,0,0.7410432052057636,0.16122284730986144,0.35028780058123316,0.5795023770391208,0.3946949748879849,0.7968548140638327,0.5831335813860615,0.03032700261299917,0,0,0.028937702075388406,0,0.05995508338172379,0
0.689232745669188,0.3923285116388397,0.8501743068637246,0,1,0.8074739634136603,0.5584870690667683,0,0.579129661075608,0.8951067149599515,0.8532921273981514,0,1,0.8262617694441609,0,0,1,1,0.27704168906837795,0.8113554104538035,0.36573092803312646,0.3541431216738137,0,0,0.2712969563458318,0,0.12799011724099774,0.9029301171069838
0.63469140366914,1,0.8782384015399045,0.1348918790474433,1,0.9892188515560714,0,0,1,1,0.8452805305994499,0.963401582557929,0.5440647577101985,0.5518427519395892,0,0,1,0.9949987858258662,0.13826791041591568,0.9033004290437199,0.34578856211527637,0.201343216413005,0,0,0.36268548831709707,0.9480411577585908,0.1436045236510584,1
0.7279755599213995,1,0.7852297446461384,0.9749501601190863,0.849061840955063,1,1,0,1,1,1,0.7982635221023938,1,0,1,0,0.5723367620561877,0.10262041936122324,1,1,0.4197753686577453,1,0.43198453106065104,0.6972276172476387,0.158070310591773,0,0.04423243461319318,0.5780852339871818
0.9266472356382552,1,0.965512334646511,0.12675007456088552,0.7018932074546629,0.8352555542991913,1,0,1,1,0.8416275634974388,0.7697558225144586,0.24851277405758826,0,1,0,1,0.7312690959968859,0.9374889270710444,1,0.636728538169409,0.7379623045715358,0.30902978026904876,0.7330585236229825,0,1,0.03754496200846794,0.6504189261237308
0.8138933915243769,0.7435813583645018,0.8828248330503025,0,0.890800232459795,0.9697217214955428,0,0,1,1,0.8606046891254524,0,0.17641620589748264,1,0,0.9241107598524971,1,0.9402950995017946,0.45824429703530917,0.8279468124148239,0.4344783000693283,0.1409465552025101,0.00858272534524676,0,0.3496121149539999,1,0.1171909686571857,0.7389861044066599
1,1,0.8155181195562077,0.6570856839121714,1,1,1,0,1,1,1,0,0.6908400128757188,0.18885899145980523,1,0,0.4825872204515872,1,0.57430779678518,0.9567859424995113,0.7483218064549283,0,0,0.7155435006738643,0.3103409071184862,0.34981024132225924,0,0.8996937748691594
1,1,0.9540774133468543,0.635635973700755,1,1,0,0,1,1,1,1,0.5581735024253327,0,0.19275302716256837,0,0,0.7961061436743762,0.5220279676966734,0.7743611875681096,0.6818180292724672,0.15237196753877386,0.38914733870050666,1,0,0.34701337853254494,0.013822435350874981,0.4824379954263198
1,0.2937124942009448,0.886842966945521,0.32000211761569,0.7986034485149132,1,1,0,1,1,0.8509082090655673,0.6528651405896033,0.702647016008106,0.07265310897929099,1,0,0.7729484462886034,0.4138933477324743,0.9153746286858314,1,0.9517145609524528,0.41948478426999364,0,1,0.0985098476769189,0.17494802176841187,0.05993063171258208,0.20346652322743364
1,1,1,0.5985978852232222,0.7931398529353498,1,0,0,0.8114021667212276,1,0.9187041104165083,0.2292255297721745,0.023430156870543728,1,1,0.12753930192410814,0.7811044341341624,0.8892285424436197,1,0.8572469155408282,0.7768752094281366,0.5903701866596458,0.07289986039121646,0.2886418903753998,0,0,0,0.551023103277978
1,0.6170494037371308,0.8959519467352431,1,1,1,0,0,0.9637936106468138,1,0.5259864598374802,0,0.582902554578242,0.721701175457687,1,0.9181312693793902,0,0.018158256642722043,0,0.901735906637875,1,0.3709088625749877,0,0,0.35149468141469903,0.7365861105765011,0.07727582249331019,0
1,0.5085883698912451,1,0.9977473616639708,0.997967050950247,1,0.36492103352277133,0.15369319050124852,0.9277197855895655,1,0,0.30150839696200893,0.9634415060103421,0.3118228630600524,0.9168022209584797,0.6281857083367246,0,0,0,0.9437028132323755,0,0.49640875741120455,0,0.49686139880511915,0.431513263092063,0.7059060304042125,0.23943440096497612,0.06447434849795075
0.9378507505429319,0.5838762207151562,0.44737695197191896,0,1,1,0.13250679720947156,0,0.8211814264680204,1,0.3245318762991777,0.13827643795496417,0.6800517445681565,0.387248717499183,0.2520819225219475,0.8159024897533563,1,0.923698864810811,0,1,1,0.369879721882048,0.26542505472076217,0,0,0.626308169543464,0,0
0.4946687556394017,0.6000347685948523,0.35326311955341033,1,1,1,0.23522585584534866,0,0.5763148733367636,0.7721978379965558,0.4206095495898384,0,0.3770792739314572,0.5309508909527225,0.20587911748044785,0.8568251275252624,0,1,0.06689589320113508,0.980338044987749,0.07780608878364254,0.2671984470562667,0.3704544837921628,0,0,0.8993467308500369,0,0
0.991141726967632,0.559762514510126,0.43105050918045607,0,1,1,0.7987749776512878,0,0.9417035563670666,1,0.36961416066156544,0.5680410566315238,1,1,0,0.9740653908113752,0,0,0.5183369692567431,0.780323300560543,0.23368231726287578,0.5985110853599466,0.7752536794024333,0.2831692015212526,0,0.9132195339428401,0,1
1,0.656691011971283,0.5885338587763717,0,1,1,0.38389980359807474,0.0027912529026350367,0.6331691196060095,1,0,0,0.6838667333700458,1,1,1,1,1,0,1,0.5885680991925052,0.3862229818281938,0.26165587737837825,0,0.39089899785731663,0.34748961186359634,0.12504381784025936,0
1,0.39619365125060324,1,1,1,0.8679173036280906,0.22117590254591568,0.13563197507765712,0.9817544059012482,0.9894884835479375,0.16075624076979664,0.4011450437474325,0.6310885244209391,0,1,0,0,0,0.3955781133366609,0.7831970262356944,1,0.288202844484415,0.020442637891427626,0,0,0.8649253907636885,0,0
0.9527258138670912,0.36546580844012566,1,1,1,1,0.10774719459742813,0,0.9608264865272873,0.8533555049089753,0.27724070380509164,0.838909807317282,0.7518650715755754,0,0.6480867409375868,0.049826746699707214,0,0,0.12336131420264027,1,0.46325974614385335,0.44011688533630744,0.17414118236398346,0.4769575923398809,0,1,0.11613768348689472,0
0.6661600806893845,0.6548804977731264,0.44541291268282696,1,1,1,0.5224677956675557,0,1,0.9375809426357941,0.6285266606346499,0.02586707190037348,0.613666867058501,0.7061674241723894,1,0.7758925168999203,0,0.01338248801356029,0.0718194308142926,0.7170482593623267,0.2293870563357871,0.21818601428832757,0.6315026374679612,0.3241789526274611,0,0.6686782570830117,0,0
1,0.48893825295400767,0.9160691226134496,1,1,1,0.0862332048068401,0,0.984107620964714,1,0.34141477762256955,0.42733778552956403,0.7959704981782086,0,0.7874841003596191,1,0,0.11031351034900883,0.02629405921274915,1,1,0.45470325057788286,0,0.2010752860204343,0.7555150954522946,0.6828622770482986,0,0.869597609444154
