0.6309004314109633,0.4201228404364279,0.8285907165608735,0.691087286730055,0.43990874571129657,0.9625865969574898,0.06188710107388751,0.3137287395560482,0.9614508945478097,0.49441997763589585,0.25993507092155166,0.09746418317127159,0.5196489985301784,0.14174758068208737,0.28077759264263213,0.28211146750274707,0.2338416331830082,0.4458534343849515,0.1262293505050356,0.8799001895259039,0.6277813332323643,0.10506193733587776,0.5669289547976379,0.9170515586234882,0.25949789602246276,0.16301531957143445,0.8629893321050051,0.589702019657581,0.6424737360333086,0.9151967914555971,0.5518923534807785,0.2874277081840584,0.4446029610133976,0.2546432153938357,0.36773856864277366,0.5236162322874222,0.2209285243447613,0.1861848068716171,0.8605511262466015,0.8903883552134078,0.9139247682302771,0.140434516120452,0.4778145641601129,0.753810318725019,0.9404328300362446,0.6685029437614316,0.30778253765074126,0.12489842041349597,0.15047944871680663,0.004731057106390213,0.9233973796411434,0.3957890003403298,0.3752124304559332,0.856107108493917,0.7845482350626409,0.6638930389277667,0.7533799910159126,0.8190770065131509,0.43790089166954793,0.5806531828318521,0.5500349159772882,0.7031345381367368,0.3148192813024713
0.3103952360234221,0.3841945709749012,0.7668798325216871,0.13709943285139103,0.8000735132512603,0.467154817309952,0.7366774215274398,0.9785170925974996,0.9447033423395658,0.4518090182446166,0.18108202033934262,0.17575114751273502,0.2735669536685913,0.3302157470999608,0.34826976945285504,0.9918153317277143,0.8091986984541701,0.29509303176595036,0.7073964470522501,0.24533581784049963,0.3519725964048944,0.5998530783192895,0.2476007970770262,0.35763838295651784,0.6965633678189865,0.5071900478972853,0.9366442747924918,0.8746706390030718,0.42757977618791543,0.22234082444728065,0.7230949974050849,0.7117931344452347,0.7184598627287538,0.15341511830687526,0.6817420307153241,0.03527167321930946,0.48132769695127886,0.3555524391661756,0.10283684089656264,0.0776647219325921,0.20852438912845372,0.18102496700634207,0.7596425317683035,0.25071792312136165,0.03648503368992462,0.5974325310848626,0.2930025141455834,0.34800765409354806,0.7334169385742585,0.2280967150472869,0.6786965677414805,0.5596705508383871,0.8227463627655601,0.21157435378643996,0.12007937342083053,0.5696238388661957,0.23147243748067214,0.3321460467714964,0.37880291453766746,0.9741719023938631,0.2072703280505246,0.3797773525187519,0.5908670015370425
0.7273540682581033,0.032351263476761205,0.2308299371383583,0.1848489446393753,0.1823164807613601,0.24030217680164634,0.13500719811547368,0.5489282106480446,0.2766574518789314,0.6403063350065589,0.08835366249130605,0.5748370490861915,0.5357669884812136,0.11698143185076593,0.5649249001060941,0.6299739137984857,0.10686987898806999,0.05221876438378503,0.8835647590314895,0.5906031030104725,0.5201171541672781,0.46381182942894494,0.6623366392672008,0.2514416020846393,0.9899799073617533,0.004185433798024496,0.7526165720544169,0.6538677481298613,0.520894501361402,0.4601770961786775,0.6754988849350511,0.10792475619333053,0.1323573226315431,0.8733511975928476,0.747548159944958,0.7557067019450285,0.42115644590859014,0.6860862531066727,0.1568263306721306,0.6744407104091115,0.9178033993893571,0.9960883099639207,0.12492562821037101,0.7956971568805343,0.02461016862448384,0.5739839382427759,0.12430282753244248,0.15227140595157673,0.06468030815365167,0.6198076049917499,0.526093497392266,0.19375694015127076,0.5741633986368152,0.297688160705625,0.047671037099835,0.7856410570797044,0.825326812246547,0.7439259968090365,0.6801994068647882,0.49346706408588037,0.4210120744754554,0.8167094798677059,0.34263755529950046
0.0205600684296261,0.04822176248963628,0.10203749995732303,0.5939183517132675,0.5258531404546877,0.947933891644168,0.23986839944117488,0.19477311148619958,0.9570769382373059,0.2571610702578546,0.12134133093891897,0.10868427050245588,0.9807575467381682,0.45371930498673574,0.6558391406586281,0.15215295970463572,0.9884951951602943,0.1661674714129141,0.09388301731139559,0.23272013074733022,0.5168852614127062,0.29349964696415687,0.08767661422895423,0.16762841483864854,0.34145218812218436,0.013462614037046627,0.8290010288851802,0.24116216831134718,0.45012224849622773,0.8778377160717771,0.6584394634841663,0.5726863416230805,0.8504605862525002,0.32835997880424295,0.4471646067917229,0.5696881932292777,0.7021342397597191,0.8016859478381297,0.549593696535815,0.1791174499185061,0.9116781053271363,0.3790512074528143,0.4289096302620118,0.05997180009247127,0.6859225614719391,0.6536036031863076,0.867610070870407,0.9026420885019367,0.19699419095440318,0.020392749976270053,0.35208915556012466,0.33944892432275564,0.34816863424585276,0.7417635184928438,0.28918080462649143,0.9638514699147592,0.012953392384708606,0.49316914806842427,0.9147356023682058,0.1547164647309539,0.5685354830705306,0.30352464234397214,0.8537620237260602
0.4104773905698652,0.8561971195074225,0.7989769185230536,0.5616533249135722,0.4719761608508296,0.9768268215387613,0.46726520506797564,0.39406224597714734,0.9769484817430958,0.730806771990562,0.36971755549829677,0.7395140518041052,0.15351250758948742,0.9920101200347822,0.71880200291006,0.0642688530272586,0.2719617608733942,0.6191923464591358,0.7259522265815986,0.9930903217183011,0.43156205692359184,0.21865815755857154,0.6802032328778465,0.43498417791179844,0.4932588939123337,0.5491860486483684,0.6395717415723339,0.9375697484158714,0.8785948755016818,0.29250357128369997,0.666309610938736,0.359122609649981,0.14176978721403133,0.7622031892725338,0.5710084512601858,0.9452794662488104,0.3416052645743797,0.28236223624634493,0.4970592920082063,0.5875012527434504,0.47507672666142053,0.12411254428157725,0.14798640419154074,0.09069963107857959,0.7703927923905575,0.6409764365882183,0.6317771038832275,0.4260879796936353,0.8780739998096333,0.34086952819470373,0.15763046710338757,0.7884704409237143,0.5989873477633701,0.5512735638054912,0.15878682530385524,0.19369365647234726,0.6075545086689523,0.5246691773547605,0.8853511577587331,0.5152466634610984,0.20127039431417226,0.6737528532827285,0.6896116199524905
0.6689050114241359,0.6202343079344125,0.39878113600926324,0.57327794173744,0.05739531335747772,0.8130957494244313,0.5163595012350289,0.031451630954091314,0.42216892702161724,0.747360905366005,0.3964819801251065,0.08642456636604978,0.8345652472938028,0.023526116893815563,0.75979722936472,0.03481951480330003,0.8924942412169857,0.8950805398255676,0.5233315767754756,0.025066235895801037,0.6966333046604418,0.6676003049572587,0.213977276256075,0.6888480977609334,0.5643605628485225,0.3651698711152217,0.31845709558151236,0.14222951802809036,0.4037324498860638,0.7293282202028697,0.44552597411455974,0.8720714173465627,0.2985433629751799,0.6739706903015259,0.11506728688067636,0.01551132719265802,0.7128189477627682,0.7706245705881285,0.0618545294991224,0.44715645348428423,0.7109643204205618,0.4601018856232866,0.392655138925748,0.4311737991636969,0.19905698530076654,0.2376137235915271,0.6827890115489097,0.8803727034034327,0.48103919901466674,0.02684464281621768,0.6619362849936129,0.8811995676446874,0.515418214256809,0.48121304696431666,0.25032922190361995,0.3212368667987624,0.8158280523646811,0.2634605754459802,0.11482654834219008,0.9261670220264349,0.2069709858201526,0.40343534961224836,0.043703191605031444
0,0.838073450710207,0.36941805210713263,0.7721759203118592,0.6123459307409991,0,1,0.27929680791088407,1,0.03990881533823054,0.9371694111318893,1,0.6222601123340569,0,0.5534435195454362,0.7885492102354795,0.3436009928891237,0,0.3437868006467618,1,1,0.19198247655645423,0.5521159347796557,0.3158798914730927,1,0.7321313693849087,0.8727809093661519,0.6283009213576897,0.6144457163472374,1,0.7521273463088036,0.8008590587103251,0.8057312025591069,0.24495123880841368,0.7038633894185439,0.45825830752040053,0.4529251219891146,0.06681296829591732,0.8050200433603715,0.6440118074663219,0.49353034105205434,0.6764298818815828,0.49100855530030063,1,0,0.5845594386706665,0.9293498630909472,0.5411892681522859,1,0,0,0.978911839845482,0.7083618168485827,1,0.1826232311246257,0.0194908287556308,1,0.44366458342977066,0.6304705812891347,1,0,1,0.48637135820387056
1, 0.5403938734284393, 0.11590947708482227, 0, 0.5443257757565723, 0, 1, 0.35629109391215275, 1, 0.04186895702111677, 0.7950508015115728, 0.05922882797717954, 0.2688538706451257, 0.8110795406088092, 0, 0.6910002078663904, 0, 0.8338780922896938, 0.2608126852309019, 0, 1, 0.19666081401988383, 0.7166887695882482, 0, 0, 0.5809425763493782, 0.3612085280160464, 0.14242940837599072, 0.4262174193117924, 1, 1, 1, 0.21170047773398087, 0, 0.7033362372448456, 1, 0.8270834240587187, 1, 0.8859739423139212, 0.5461004012090407, 1, 0.5496157403927331, 1, 1, 0, 1, 0.6670294231876426, 0.40719931206660676, 0.4720324638072863, 0, 0.06924947728372366, 1, 0.7867235003350022, 0.246352854528468, 0.3930570165041975, 0, 0.4332012620841231, 0.809172191399143, 1, 0.48519503637139516, 0, 0.763155275256659, 0.7057457453715601
0.2994974979082642,0.6785622129359276,0.4964225407538372,0.8476749313355729,0.7281397082142702,1,1,0.36975699332607376,0,0.04536723287000852,0.6756135884227693,1,0.3636090250500629,0.9712982759260039,0.5230554703597569,0.7803863875312606,0.6619608294596054,0.7511974901513623,0.1823742310387786,1,1,0.1930789963853633,0.4555546731552242,0,0.8397266807510428,0.529046953645609,1,1,0.5213075206877296,1,0.6458937129625488,1,0.5622319707917278,0.16781994315182042,0.6972600104352147,1,0.94532373314174,0.8292254411713501,0.9182983570737169,0.5011960929054208,1,0.8488273039326278,0.030987074164843913,1,0,0,0.8869139280367865,0.41721725683366623,0.788771097038426,0,0,1,0.9251665859932399,0.6122917459839169,0.26235802156305027,0.05014823444225311,0.12046862000706295,0.5672559853669118,0.3091344534701929,0.9544197443631084,0,1,0
0,0.8840689604327667,0,0.7262250567206066,1,1,0.5115309251915673,0,0.3342833935588395,1,1,1,0.20900384556711316,0,1,0.9883557776522384,0.46872682616449585,1,0.04844444587606453,0.6541987494709854,0.6336349480236814,0,0.025645832754795483,0.08923804437594166,1,0.9774074207791491,1,0.323118712690556,0,1,1,0,0.7903536645106338,0.9149903093628388,0.7074243612650273,0.8101022173531947,0.1059360748338447,1,0,0.9488184824658401,1,0.6510333806617883,1,1,0,0,0.8261181277460878,0.7605183299497339,0.41742088845701303,0,1,0.4740226527664616,0.4989115933746881,0.7527097614903648,0.708080028616467,0,0.3523655319102351,1,0.7870037393307927,0.29661186948812857,0,1,1
