0.639427,0.025011,0.275029,0.223211,0.736471,0.676699,0.892180,0.086939,0.421922,0.029797,0.218638,0.505355,0.026536,0.198838,0.649884,0.544941,0.220441,0.589266,0.809430,0.006499,0.805819
0.8847520261084642, 0.8885157947630706, 0.12049938232062483, 0, 1, 1, 0.5395206026032833, 0, 0.8806911857972123, 1, 0.8237464027159258, 0.21606275217571405, 0.6031838672005045, 0, 1, 1, 1, 1, 0, 1, 0.8666762738539684
0.1800526698826443,0.9891153432719308,0,1,0.4077757527444531,0.8215793942657639,0.01741157503276864,0.003081872605263501,0.7775549748553454,0.8445976101208897,0,1,0,0.0034092591232953557,0.5100618006824512,0,0.3653530590695158,1,0,0.7034120789502886,0
0.4267053511319723,0.4241128727006646,0.13618036538611106,0.6795378194847759,0.7580073366423481,0.9178626104429201,0.8901916881982613,0,0.30737252533787246,0.7011966361547803,0.9433362093342642,0.7472419361607381,1,0,0,0.5498864273345849,0,1,1,0.37322237890347004,0
0.22361152007109772,0.6274087554197251,0.058624724121774684,1,1,1,0.33788861844675333,0.8718923827114247,1,0,0.6588822004516063,0.640846224375567,0,0,0.8826986725253123,0,1,1,0.5176959004778179,0.6879226342560727,0.2191299387434942
0.3433356946990598,1,0.08216174731232005,1,0.7253924543277949,1,0.7080715453361904,0.3609155390596194,0.5213458723913353,0.33430976043496524,1,0.2516040453546014,0.5195292066355169,0.3043511572877238,0.8335654563454025,0,0.5197164250491859,1,0,1,0.3545567989968926
0.3365369913808393,0.8776150708708124,0.0724177408767399,0,0.5848300681459518,0.6490203346675649,0.9651354495727849,0,1,0.7003350567028417,1,0,0,0,1,0.645239938280322,0.03052238152973797,0.05524176802748757,0.3522081384095556,0.12671949246185968,0.32452327367981515
0.338317197113748,0.934667131789177,0.0931761926521559,0,0.751099024630008,1,0.961847886337875,0,1,0.552937948005278,0.59671345821399,0,1,0,0,1,0,0.00214012656947975,0.371668433465342,0.169469073202283,0
0.464811720503905,0.957010141288786,0.0403383259124068,0.677012620405402,0.332088313686573,0.599264904011277,0,0,1,1,1,0.0911049655758914,0.684484707996065,0.369738303701026,0.323052801995633,1,0.193644694723912,1,0.249525822645707,0.350936521410418,1
0.79772286,0.64642786,0.3633397,0.78405817,0.53132201,0.70726014,0.37291524,0.20189696,0.07014928,0.78355544,0.69463728,0.58370084,0.91649906,0.474657,0.67174753,0.16183945,0.98521992,0.43340778,0.56122326,0.72634069,0.92028133
