0.639427,0.025011,0.275029,0.223211,0.736471,0.676699,0.892180,0.086939,0.421922,0.029797,0.218638,0.505355,0.026536,0.198838,0.649884,0.544941,0.220441,0.589266,0.809430,0.006499,0.805819
0.8847520261084642, 0.8885157947630706, 0.12049938232062483, 0, 1, 1, 0.5395206026032833, 0, 0.8806911857972123, 1, 0.8237464027159258, 0.21606275217571405, 0.6031838672005045, 0, 1, 1, 1, 1, 0, 1, 0.8666762738539684
0.1800526698826443,0.9891153432719308,0,1,0.4077757527444531,0.8215793942657639,0.01741157503276864,0.003081872605263501,0.7775549748553454,0.8445976101208897,0,1,0,0.0034092591232953557,0.5100618006824512,0,0.3653530590695158,1,0,0.7034120789502886,0
0.464811721,0.957010141,0.040338326,0.67701262,0.332088314,0.599264904,0,0,1,1,1,0.091104966,0.684484708,0.369738304,0.323052802,1,0.193644695,1,0.249525823,0.350936521,1
0.529172589472622,0.922844373638845,0,0,1,0.97740797893963,0.522667074764935,0.13107237590803,1,0.573481513675203,0.820908326273313,1,0.762014192221083,0,0.846901278455558,0.233434187541821,0.451355839928914,0,0,1,1
0,0.838073451,0.369418052,0.77217592,0.612345931,0,1,0.279296808,1,0.039908815,0.937169411,1,0.622260112,0,0.55344352,0.78854921,0.343600993,0,0.343786801,1,1,0.191982477,0.552115935,0.315879891,1,0.732131369,0.872780909,0.628300921,0.614445716,1,0.752127346,0.800859059,0.805731203,0.244951239,0.703863389,0.458258308,0.452925122,0.066812968,0.805020043,0.644011807,0.493530341,0.676429882,0.491008555,1,0,0.584559439,0.929349863,0.541189268,1,0,0,0.97891184,0.708361817,1,0.182623231,0.019490829,1,0.443664583,0.630470581,1,0,1,0.486371358
0.50183096343015,0.742345136374095,0,1,0.788967189846087,1,0.58019040024809,0,0.264508409631812,0.491884957258678,0.417088307533637,0.0998344107800981,0.312599962170786,1,0,0.279760334253207,0.469499077972434,0.511143276049166,0.306638552324898,0.704016565497176,0.347196077430126,0.372269208241967,1,0.573529477162427,0.478299687284229,0.0943804780364997,1,0,0.568385191539713,0,0.352433458663134,0,0,0.68074720817694,0,0.695241076410066,0.211022173926576,1,0.679374692176487,0.589091367411266,0,0,0.983072968018574,1,0.873833036562193,0.577481377245474,0.194016551354299,1,0.636185001683579,0,0.39191684186863,1,0.149059762034475,0,0.26151978270587,0.532534497260067,0,0.738243327066828,0.173110645291023,0.176199558424364,1,0,0.857491054669108
0.9622560353455828,1,0,0,1,1,1,0,0.86147339157364,1,0.5430266096979701,1,0,0.17621606443353027,1,0.4104209220994927,0.9374832102214393,1,0.29276559472066643,0.01825896895584212,0.28901297450699664,0.6247405241351475,0,0.2299751081125314,0.7157675822536926,0.44551237594442145,0.7088354719260018,1
0.6886335247047445,0.8567495353611996,0,0.2404244599461632,0.5631504600376235,1,0.2858002135168895,0,0.727670954239156,1,0.6069296115174828,0.8790428638388929,0.917228092619434,0,0.6725483640267531,1,0,0,0.3829472987651745,0.0917396854510251,1
0.64848597107685,1,0.02606198303835493,0.29137497979843896,0.5459375326160938,1,0,0,0.6511917384830691,0.8344753855726803,0.5461187785990376,0.6236138491288695,0.9160945598974762,0,0.883452340424449,0.4193209949904676,0.7654215802647504,0.11210823137827279,0.5250488852292742,0,0
