0, 0, 416, [0.420029747885312, 0.7457081290224857, 0.1820057458878901, 0.6549221573012918, 0.302454830621937, 0.5067999157648906, 0.899288285422376, 0.148151021628098, 0.04958945563093853, 0.9350407012721448, 0.08743021513843485, 0.06264053784188861, 0.1975606562421195, 0.8368446906822204, 0.23909395512479148, 0.37207618026870926, 0.009447804645447033, 0.3157964213963774, 0.9431741705917781, 0.6919876060648184, 0.2997316628539387, 0.39103715555472285, 0.3429033092607091, 0.049741765147220285, 0.040784012592345986, 0.25333115429179287, 0.5897988796084663, 0.4499025670230751, 0.14059170751351535, 0.5713112499182815, 0.25448731759431986, 0.6569993018603868, 0.8138545333272457, 0.6636317363447539, 0.7427094214102252, 0.6636577342627693, 0.6288628889525432, 0.16995859081148101, 0.9343170921610773, 0.41535848716687684, 0.5110326079714873, 0.19328848083895245], BATTLES: 47-39-37-48-49-46-51-50-49-
0, 1, 374, [0.6425755652523829, 0.39022457028130897, 0.1673114453539637, 0.7835223236552749, 0.3470894206792916, 0.3681741654488354, 0.7238427589484461, 0.11271636788824824, 0.651305087590909, 0.28723800321045256, 0.4793764226553414, 0.7918640392273536, 0.4470002192597794, 0.21380370654784842, 0.4650192262656927, 0.828803167414333, 0.6998243304463538, 0.4692246916737548, 0.47772807167657105, 0.6236219610833945, 0.11623786261003943, 0.9555054443594907, 0.9234220832016875, 0.5722239535273831, 0.7255944702192271, 0.3042671999435964, 0.0045208955799667105, 0.5053981734378847, 0.7076064047859854, 0.43257707252844013, 0.15023360919581696, 0.31556392042687353, 0.5037607957651291, 0.22747856773515696, 0.6492253674047603, 0.36799666243115103, 0.042726488446857, 0.8409891590651885, 0.23236948049991102, 0.1398592860554666, 0.33937233207187545, 0.8924025562360439], BATTLES: 41-36-33-47-39-41-51-45-41-
0, 2, 294, [0.2721344142192943, 0.15693838468855104, 0.7781064118187431, 0.4165584765446333, 0.3207840713767045, 0.26168744592084536, 0.5709272193361186, 0.143489570955308, 0.7227812480532372, 0.06401811480096764, 0.13918682732129906, 0.3068838996225641, 0.5309574380569414, 0.3212234471587899, 0.9387504413079748, 0.9351557062675501, 0.06190211385889599, 0.3272972325993211, 0.46941207881601255, 0.44264848775498034, 0.8658268218678041, 0.9723291455830254, 0.8202727700331054, 0.9419936495114011, 0.48279829132563246, 0.1400464890719444, 0.4076600454366871, 0.40205162799344196, 0.39376451483163166, 0.4075249438497994, 0.33433632124834234, 0.17576770994351676, 0.1121730820841268, 0.3563630500921855, 0.5177196040345736, 0.39870492878524266, 0.6001531289404642, 0.31696565991919723, 0.7102300142782684, 0.8147219014214735, 0.8158490730700348, 0.8404883107518359], BATTLES: 37-24-18-41-35-27-39-36-37-
0, 3, 282, [0.41182821541127623, 0.3137603201883953, 0.7860469494942861, 0.2552168268391678, 0.7970294425811202, 0.2986894851928127, 0.5645880287919341, 0.3684473941815549, 0.006335912648814057, 0.30633107104951807, 0.15400828442268666, 0.7263106479002799, 0.2395110330360748, 0.3624343268948218, 0.7745282460160755, 0.9132927804675859, 0.5136238054833695, 0.47212796300083826, 0.9829221834080089, 0.6997103583394951, 0.8122819251243816, 0.8622119733837389, 0.1952969421655265, 0.2401511400553613, 0.7953437374444556, 0.7982506438472948, 0.4811788132851377, 0.9931813300909633, 0.45534422731409796, 0.9476873983476793, 0.7895201540187603, 0.9353130754747863, 0.5274807648566432, 0.7695016288924379, 0.32023191299316833, 0.27483507736029744, 0.8115201813039815, 0.4154076437083716, 0.45429785896563823, 0.4717017572701315, 0.03025400989798832, 0.9833064841367363], BATTLES: 30-26-28-45-31-26-38-30-28-
0, 4, 253, [0.822571460953188, 0.7164659044732576, 0.46170184813707604, 0.07297250518186416, 0.9637584712267825, 0.5207875406618486, 0.37127448342326486, 0.7434093263847851, 0.044159441627727, 0.4884837614736368, 0.82742751168715, 0.35438789805273485, 0.5290910155138026, 0.4758462787810911, 0.547955850502614, 0.3929731214737837, 0.30063631775104804, 0.7401636276708509, 0.7704681844913589, 0.16355621099902207, 0.4941295835967475, 0.40552169301319974, 0.7447734636252424, 0.222637315039093, 0.4187942437092713, 0.2653649053619658, 0.7309953166836342, 0.49761842611290896, 0.05889404873118598, 0.3112925156898634, 0.5582047020650073, 0.4626394414830368, 0.6322811629698992, 0.30141186570169354, 0.8565267253193825, 0.44434169952429703, 0.41648461932344627, 0.7967784947237803, 0.3090854298574618, 0.8112057564109763, 0.9849303518936295, 0.9925092719734734], BATTLES: 29-25-22-31-26-22-32-37-29-
0, 5, 234, [0.11980243595750473, 0.38169061586813247, 0.8820869305637138, 0.22824869005806037, 0.7237220076778161, 0.026832583755269646, 0.5459801234015866, 0.42571206503859604, 0.79274346216727, 0.14734791778499945, 0.9223277141241162, 0.6939056508492858, 0.518941737272277, 0.49312801969229225, 0.2505784660072873, 0.5324652648375852, 0.33114402088432815, 0.30633944102298194, 0.5828586900278617, 0.38058331225238273, 0.5171632746228078, 0.3073301338257136, 0.10299875115888246, 0.12250719813142064, 0.2938711763985916, 0.09217861337469324, 0.061942389284565635, 0.24700490368710104, 0.9536471349442662, 0.6583931679723348, 0.23495912572504307, 0.5416435953638767, 0.439868011196215, 0.8410743217745534, 0.4572403214700975, 0.8619158814226726, 0.46875998188010104, 0.21654408212635645, 0.6335495556591205, 0.3581366092513649, 0.8294414658573641, 0.07816736912210842], BATTLES: 21-18-24-37-27-21-33-28-25-
0, 6, 151, [0.6697555618595471, 0.6931398969061269, 0.45910857527024673, 0.7478999790767601, 0.10018815182376628, 0.11741680720711567, 0.09820735447089579, 0.11510995506635502, 0.09582920159341646, 0.8698028076423769, 0.5808097884785066, 0.7893593897190598, 0.016254718813267344, 0.4014760222358994, 0.1338833124437293, 0.5988990819799899, 0.3581191650074693, 0.5010394404705298, 0.5789013580986303, 0.09128209398940934, 0.9160916826552273, 0.3466854531877017, 0.7870689038121691, 0.1855522149754073, 0.500005571236211, 0.6202214760314424, 0.2821347403623532, 0.2963618918466332, 0.16251073927432036, 0.7105780591141748, 0.8040462762247083, 0.99224300088425, 0.8511602757200608, 0.003707247182022977, 0.9369686016028907, 0.6014580961772555, 0.8701346110708477, 0.04114027355748073, 0.6594892943487248, 0.7308643988110674, 0.856356458040454, 0.46527506039521715], BATTLES: 17-9-12-19-17-15-25-22-15-
0, 7, 12, [0.19136743693821323, 0.6692724155544177, 0.6854522928923132, 0.7543433528132316, 0.09558429344713293, 0.5447164141630924, 0.15651970132501491, 0.5244125515041466, 0.5619464710310204, 0.8291385435214084, 0.9434022485928338, 0.9159124872778079, 0.12196501256289938, 0.2659344623904508, 0.3842258217109238, 0.6949403473091265, 0.44317054288601176, 0.8182171982298105, 0.4246992744792073, 0.784241150967228, 0.24698316146678512, 0.3662242771968651, 0.09427825309739557, 0.5585994166502402, 0.9789757712643621, 0.4712432875529191, 0.581818120998053, 0.3994280341315032, 0.8200123812434973, 0.47188997322949633, 0.8426063721482562, 0.6216812843647053, 0.4146275476816951, 0.2905592428461231, 0.9315543115404467, 0.9830552047521391, 0.6342673963588472, 0.20532425491808504, 0.44743357622387714, 0.22890014258236113, 0.08426350263741522, 0.6764533810023624], BATTLES: 2-1-1-2-0-1-4-1-0-
1, 0, 949, [0.420029747885312, 0.7457081290224857, 0.1820057458878901, 0.6549221573012918, 0.302454830621937, 0.5067999157648906, 0.899288285422376, 0.148151021628098, 0.04958945563093853, 0.9350407012721448, 0.08743021513843485, 0.06264053784188861, 0.1975606562421195, 0.8368446906822204, 0.23909395512479148, 0.37207618026870926, 0.009447804645447033, 0.3157964213963774, 0.9431741705917781, 0.6919876060648184, 0.2997316628539387, 0.39103715555472285, 0.3429033092607091, 0.049741765147220285, 0.040784012592345986, 0.25333115429179287, 0.5897988796084663, 0.4499025670230751, 0.14059170751351535, 0.5713112499182815, 0.25448731759431986, 0.6569993018603868, 0.8138545333272457, 0.6636317363447539, 0.7427094214102252, 0.6636577342627693, 0.6288628889525432, 0.16995859081148101, 0.9343170921610773, 0.41535848716687684, 0.5110326079714873, 0.19328848083895245], BATTLES: 108-98-99-107-107-100-112-111-107-
1, 1, 899, [0.6425755652523829, 0.39022457028130897, 0.1673114453539637, 0.7835223236552749, 0.3470894206792916, 0.3681741654488354, 0.7238427589484461, 0.11271636788824824, 0.651305087590909, 0.28723800321045256, 0.4793764226553414, 0.7918640392273536, 0.4470002192597794, 0.21380370654784842, 0.4650192262656927, 0.828803167414333, 0.6998243304463538, 0.4692246916737548, 0.47772807167657105, 0.6236219610833945, 0.11623786261003943, 0.9555054443594907, 0.9234220832016875, 0.5722239535273831, 0.7255944702192271, 0.3042671999435964, 0.0045208955799667105, 0.5053981734378847, 0.7076064047859854, 0.43257707252844013, 0.15023360919581696, 0.31556392042687353, 0.5037607957651291, 0.22747856773515696, 0.6492253674047603, 0.36799666243115103, 0.042726488446857, 0.8409891590651885, 0.23236948049991102, 0.1398592860554666, 0.33937233207187545, 0.8924025562360439], BATTLES: 100-97-88-107-97-90-109-106-105-
