0, 8, 55, 446, 289.5, 252.0, 139.32426206515504, 0.0010006427764892578
1, 8, 593, 889, 770.5, 772.875, 83.5156235383536, 888.2045171260834
2, 8, 586, 796, 676.0, 681.375, 76.70713379471299, 1740.9054491519928
3, 8, 548, 767, 709.5, 684.875, 73.47522966959681, 2602.45495057106
4, 8, 601, 724, 677.5, 667.375, 35.72792150405618, 3469.8184356689453
5, 8, 635, 715, 679.5, 676.5, 25.278449319529077, 4320.172198057175
6, 8, 578, 672, 630.0, 627.375, 24.611671519829773, 5173.95707321167
7, 8, 614, 668, 636.0, 635.25, 15.213070038621396, 6034.168665409088
8, 8, 646, 706, 658.5, 665.5, 18.282505298782223, 6883.519207239151
9, 8, 707, 765, 723.0, 726.375, 18.268398260383968, 7738.20431637764
10, 8, 624, 711, 653.0, 656.125, 29.569568393874132, 8573.672651052475
11, 8, 671, 720, 689.0, 693.25, 13.85415100249741, 9407.723047971725
12, 8, 614, 658, 638.0, 638.5, 15.165750888103101, 10251.97108745575
13, 8, 575, 666, 630.5, 623.375, 27.617646079997478, 11103.744518756866
14, 8, 635, 703, 650.0, 655.625, 20.736064597700306, 11944.352110624313
15, 8, 573, 635, 601.0, 603.625, 22.270706656951862, 12792.077756643295
16, 8, 609, 642, 619.0, 623.375, 11.488445282108454, 13636.557662248611
17, 8, 580, 627, 607.5, 605.625, 12.78610085209717, 14400.518503904343
18, 8, 589, 642, 608.0, 611.125, 18.64428531749072, 15112.540717124939
19, 8, 568, 628, 586.5, 592.125, 19.636939043547496, 15824.037639141083
20, 8, 595, 663, 618.0, 620.25, 18.34904629674251, 16540.664954662323
21, 8, 619, 680, 653.5, 653.25, 18.872930350107268, 17256.513222932816
22, 8, 587, 643, 617.0, 617.25, 19.011509671775148, 17982.031041145325
23, 8, 602, 646, 614.0, 615.625, 13.972629494837397, 18700.388781547546
24, 8, 580, 622, 595.0, 601.25, 14.411367041332339, 19425.61667585373
