0, 0, 1303, [0.29688030185764835, 0.9415105165159617, 0.043196443831490794, 0.3672635855796673, 0.6594842191122118, 0.7796504485903645, 0.32973922500455277, 0.4843118639324482, 0.8961821991126202, 0.4628785787065741, 0.25592839692806635, 0.10343344041058988, 0.2852992028881117, 0.5085498828570719, 0.18152241006538594, 0.49440258174207385, 0.7346632322974098, 0.043746623759629455, 0.7946091122589578, 0.4352182382699793, 0.37811506313833965, 0.9066348402920715, 0.7091325341632124, 0.6670837534332172, 0.8492167873172985, 0.35151218532940043, 0.18059885881300597, 0.6486001937257795, 0.10147533728305447, 0.7222010149411573, 0.28471040201199516, 0.18660082720591242, 0.1625769997835398, 0.9845354337937542, 0.5792724050682287, 0.38392463968046986, 0.1922695039959248, 0.16811386903115855, 0.042848109839695114, 0.3688594025227997, 0.3422974294972506, 0.3198343277580338, 0.7006360050613121, 0.14129247860044236, 0.9561824168170526, 0.7200760172591956, 0.20669045809963138, 0.38998397515411676, 0.2241168954609417, 0.10062660278679636, 0.6931501791036627, 0.35285919970087476, 0.7132296929840386, 0.5615404020095899, 0.21597885980661158, 0.4714587222089561], BATTLES: 149-137-148-166-159-137-122-143-142-
0, 1, 1240, [0.6216390573401805, 0.009744046968493292, 0.04170511539165933, 0.8122009584825254, 0.849269304563328, 0.47833106714397844, 0.0245169743603455, 0.21705721002729716, 0.10600373312908995, 0.01211197826766286, 0.17571584781224958, 0.3478048671771887, 0.980692310025878, 0.7426664267316174, 0.26193005259181257, 0.9755584870784656, 0.5123785471166761, 0.9862131512693191, 0.8803423351399529, 0.9346212340341858, 0.04100696800146897, 0.6612002121645503, 0.25195939860324446, 0.48513141641552127, 0.8828152015004791, 0.06856899735242938, 0.5875849192805981, 0.6764757725823539, 0.6674352312714031, 0.8184534940136874, 0.5434141311908458, 0.9224472412135207, 0.4215079200456183, 0.2875837417284327, 0.5092091820808862, 0.48360393493949716, 0.01586897477102711, 0.728771840532391, 0.5713456384841987, 0.14050907599304185, 0.640201933584752, 0.6768004789840371, 0.677129243591346, 0.682413292870889, 0.40580899394963854, 0.9518937672794716, 0.9074601196986577, 0.9154291170202098, 0.6025784588655487, 0.4742389511800431, 0.8148133405953999, 0.7979553818623651, 0.6104324408191938, 0.0999375099248867, 0.8113330247191257, 0.9924159677856541], BATTLES: 146-134-120-156-140-126-138-140-140-
0, 2, 1188, [0.1475231689611951, 0.9303282587005913, 0.4087786936000156, 0.9655758805482391, 0.7500392999555475, 0.8308498496068962, 0.16899315425587158, 0.7868699969555953, 0.14294371918049587, 0.6050836323870631, 0.8763764244401873, 0.5655172202131526, 0.4243187047115582, 0.1457623194750024, 0.9843079193253507, 0.8351739847099644, 0.0709878046199709, 0.32594192200981864, 0.967068904480565, 0.8862174915580701, 0.17878575749951486, 0.7827829068772577, 0.5550445289220544, 0.04678563346329567, 0.11171886708680567, 0.17222615638101513, 0.07559844870172427, 0.06115804428408966, 0.9202464374701252, 0.24381843493021016, 0.9728299521211633, 0.42938539201720405, 0.4418749502402035, 0.6554018955671796, 0.7844483736652879, 0.6968248027490118, 0.7765091714930893, 0.020192013866200842, 0.13872340412433737, 0.3859488992622827, 0.4829771470731513, 0.1697763081270557, 0.6207438221725897, 0.5926280817915632, 0.980883373801456, 0.26164359650272306, 0.339780352255877, 0.571822605034518, 0.6832822596584301, 0.05272433963007839, 0.3423979131111664, 0.08420898088953266, 0.24384348533808153, 0.9514289806631734, 0.8583642300680197, 0.7155979302922082], BATTLES: 135-125-132-144-137-132-122-133-128-
0, 3, 1054, [0.5804114040073826, 0.5025397955968499, 0.6508821196829866, 0.10734805365170541, 0.5657044283203442, 0.5850231819536693, 0.34564028576735706, 0.2248707589152471, 0.5493153456131054, 0.4451826636876546, 0.9589155688857915, 0.9696610724604552, 0.9990305526277494, 0.2609196974486522, 0.06714032520581681, 0.5660881757342581, 0.17484225741277015, 0.3928827844992736, 0.09002015939221675, 0.5742721737271821, 0.9322251684124372, 0.31215727463311793, 0.3835789070830158, 0.8506935201419342, 0.5511103922753695, 0.8297424635848243, 0.7554789578057808, 0.2741711547525437, 0.7818454348251439, 0.7607907766410196, 0.329690567191555, 0.8722278634578698, 0.192225631492975, 0.7931463643352233, 0.6757492178637565, 0.844874946483301, 0.47910453593999003, 0.09427841048037244, 0.07720637990333001, 0.24855072348831553, 0.7315785288764007, 0.13742721880761377, 0.5180397631009807, 0.8412338341488992, 0.9709764536628936, 0.9226527466911316, 0.5091416323000287, 0.7788245679755023, 0.6755947807392743, 0.5298799511455882, 0.3256252365931659, 0.8770825392900266, 0.8778202148030496, 0.9992213571573978, 0.9705789339281801, 0.664660848225972], BATTLES: 114-111-107-128-119-108-127-139-101-
0, 4, 1025, [0.5198296241533894, 0.2284066731140475, 0.798876319902993, 0.31596333712588476, 0.6745940133539712, 0.7990981529386526, 0.8991077396773433, 0.9303165199050387, 0.8115243408194609, 0.6520826763944902, 0.4809187339696548, 0.663985041779629, 0.6295406636184656, 0.9556140383356057, 0.5978794885490764, 0.298489445847801, 0.6521815729851432, 0.5468182336181634, 0.9112252209670698, 0.9245620856187017, 0.7838744516404353, 0.2691498516988987, 0.18438066959323396, 0.41935050231604476, 0.5590822638177083, 0.7468239931529096, 0.2921303651974503, 0.6498610273015484, 0.8278571536681244, 0.2474636993812417, 0.7801907345892155, 0.38080321132803474, 0.41994168542110766, 0.15111707070843539, 0.3805148089966418, 0.05741744326459808, 0.004467337003055238, 0.7545851446996448, 0.0591368949263521, 0.3087553478577132, 0.7967370620578799, 0.5933842323155811, 0.8839204514322178, 0.0539714658408722, 0.5155367932577439, 0.26842840829977654, 0.07555528888717167, 0.4822950565372427, 0.09498038345821236, 0.735737062696907, 0.6391103806147164, 0.9551066604435372, 0.4236794528334933, 0.5397716093281038, 0.33720752401616405, 0.1163528041216273], BATTLES: 130-100-111-134-117-115-107-111-100-
0, 5, 781, [0.6046604290083757, 0.0904475358876492, 0.006248230715705239, 0.7145643289202147, 0.14634190511762102, 0.261561974109075, 0.9246039306426316, 0.23235218424181525, 0.6917770307737362, 0.1876484368475081, 0.10934872305899845, 0.29217327658716696, 0.2753995544506135, 0.7104752042534387, 0.2508044422894853, 0.04237162824623775, 0.8072054740672531, 0.11740414754069595, 0.9788984980920338, 0.2553351746418201, 0.605475740040511, 0.8044758501703642, 0.19448581051224112, 0.3016726878274477, 0.8480283645272345, 0.3142107712623784, 0.6152047305865617, 0.3973801435280091, 0.24034313573528732, 0.2881199607907008, 0.1494977581576139, 0.3134931086578221, 0.601445585179924, 0.688081387099548, 0.9786282957977662, 0.7098062744436202, 0.5293428289338926, 0.16037953993926024, 0.29157845149826433, 0.14288725128955015, 0.6817846043849151, 0.5651690509150633, 0.9626255499669889, 0.27652709221560445, 0.3851836565336062, 0.16985423485471574, 0.08410957397372743, 0.9074095915934859, 0.7808532234744308, 0.20788110581268404, 0.3651727325069041, 0.34245078183370425, 0.697842464861205, 0.13437898074208077, 0.23804061326335857, 0.9124184685561325], BATTLES: 79-73-78-93-82-67-115-94-100-
0, 6, 685, [0.5034107107522041, 0.42433028033101006, 0.9124023243955806, 0.25330832866123565, 0.4985694313454476, 0.27336378416354745, 0.4754353897820073, 0.1542587700828877, 0.17533906533841326, 0.0486643782123074, 0.00034991520218019545, 0.1296731351343854, 0.6503245926143598, 0.5981108291559706, 0.04245924612221974, 0.8357023726179464, 0.7966718047192567, 0.8574131980660926, 0.8041853602106132, 0.18041800608576652, 0.16209414860037052, 0.6736209487860634, 0.8256312805566692, 0.3264362325926663, 0.0023685659398948733, 0.06785272433451961, 0.48627107642105005, 0.2720125497745033, 0.19258701814702106, 0.26709272259933603, 0.14951519395000967, 0.35218843962975466, 0.22821124301711493, 0.5984602227360478, 0.1336853981533438, 0.5152577433745668, 0.46210146568075183, 0.25777513509282624, 0.3987599473054978, 0.8866887069211352, 0.9442490076554854, 0.34763832116686166, 0.3729988349599359, 0.5497547786463497, 0.5002116262354848, 0.885939957202168, 0.21879009407529892, 0.09071316008353225, 0.5642599487932455, 0.5357118824094939, 0.44268811377163964, 0.8456944384637374, 0.6418657856419457, 0.5485200579089652, 0.6582242331021171, 0.13208047802075984], BATTLES: 76-71-58-91-83-60-88-93-65-
0, 7, 413, [0.9224247381725432, 0.6692903981194475, 0.40289882028287693, 0.2770431122500867, 0.14900326438201417, 0.47999314582563457, 0.876768645970848, 0.6193198902048253, 0.06353089146341795, 0.3570932578675611, 0.6071717991349582, 0.25058246402940043, 0.3346086701687453, 0.6403675980133137, 0.5212558457097166, 0.6733172618252351, 0.20340683801916648, 0.19273349475881674, 0.6237111943922228, 0.6682298397341709, 0.07448961191782599, 0.6562897621950007, 0.5700484732875725, 0.6877411984246123, 0.7520618606837108, 0.6855661877987241, 0.08143871970131344, 0.9252117127602236, 0.02805851812409277, 0.7777606268914886, 0.8185894308980418, 0.942175826745034, 0.057029054060623086, 0.3217629042867045, 0.2226646476298575, 0.7305883658473967, 0.44481571511838824, 0.9474686990375881, 0.7993818437991816, 0.8577378967412095, 0.8780912136990763, 0.33201012364546933, 0.31303667461963436, 0.14826914739511354, 0.25180478170996234, 0.4469055886331479, 0.8409265472384985, 0.9188343977751643, 0.918693173522657, 0.36924674344862285, 0.9053587078468903, 0.8244468436204985, 0.743537750586978, 0.35385193757770583, 0.36230269759989997, 0.7129440462350528], BATTLES: 30-21-25-34-32-23-84-89-75-
0, 8, 280, [0.5201377592732256, 0.6854256577057849, 0.626922815291117, 0.22304619253025082, 0.007257636734409156, 0.07880268818991176, 0.7480774446583558, 0.3927585389308291, 0.49264678757857483, 0.006469529014731856, 0.24020773906902182, 0.08647385508872463, 0.6384051376421316, 0.3435669377145879, 0.1244495729502475, 0.5744198952055102, 0.08906648618231217, 0.11195878419574301, 0.60766032766819, 0.37626261087486934, 0.7304028263798987, 0.8913126802849797, 0.4410644362643681, 0.6667944260963364, 0.3538417138183587, 0.7135095009202673, 0.00471023000608739, 0.8121764232466623, 0.2541030318538532, 0.6383738441733837, 0.7895936421449824, 0.2991025829838906, 0.8369958676940116, 0.9916701855994285, 0.6952126578134535, 0.6829341272796087, 0.9937917114652753, 0.6283545033333552, 0.16236912082217214, 0.3426844060116704, 0.007433492626045424, 0.6009584477747761, 0.8442099493526787, 0.40512738884581156, 0.5428123940896611, 0.7743146060139712, 0.7248205700879828, 0.72347493137895, 0.8586946761846033, 0.4548642364239177, 0.46233019892123217, 0.6618559054235753, 0.19920633407340282, 0.473818139227027, 0.8208117788936523, 0.7654998097930763], BATTLES: 16-7-13-15-18-21-73-68-49-
0, 9, 131, [0.6919251095071912, 0.282426577110384, 0.4941401003783158, 0.731632637526205, 0.2803473040507629, 0.7837375812040691, 0.4428537033997497, 0.9262490553598229, 0.20639967828329342, 0.5449916926226812, 0.8690123400607223, 0.8822204138113479, 0.8668650952641987, 0.48589675891386364, 0.35218153110474215, 0.4757168561813637, 0.5278402736934372, 0.4390636636693258, 0.7347559863275696, 0.8454032690884794, 0.4563771125033004, 0.05599239974136505, 0.969911745386229, 0.9981344687679621, 0.7491718278162569, 0.9139617148614821, 0.877120096533302, 0.12489356903728055, 0.8381416520578995, 0.5530776219750729, 0.5021974735761383, 0.6296995320616737, 0.2972844463216707, 0.9991676206707979, 0.3753997416938426, 0.9232024464477437, 0.6747528551563309, 0.8677528597095162, 0.059646879846078416, 0.8041830650720972, 0.6118340113976365, 0.6956673020609437, 0.84592134804221, 0.7772475514010544, 0.877388112912604, 0.8548223391690822, 0.26432856531366256, 0.8102499086074717, 0.4045321828343891, 0.8688935352359688, 0.8502872957682457, 0.7010489556536568, 0.9235105487430666, 0.8730090135748189, 0.2872400516818401, 0.2736519743519261], BATTLES: 25-21-15-39-13-1-17-0-0-
