0, 0, -2086.0, [0.10414972453381255, 0.9588160660854926, 0.11605629131463058, 0.2942005646856938, 0.515447399267042, 0.6739857455241609, 0.867936331340664, 0.5583777165929057, 0.768655419693391, 0.5077405810267926, 0.2748886702417138, 0.11785422942039858, 0.03634263710364305, 0.8008947270606458, 0.6724191108221701, 0.41488180465575186, 0.3548038745200831, 0.7239635299682889, 0.41004520344418616, 0.15428563358197234, 0.5867754764364619, 0.8590653541332745, 0.07830297963474842, 0.7177383754934469, 0.4577730283280761, 0.6408352075192518, 0.0038568872064533855, 0.6692592567721942], BATTLES: 243-220-247-249-241-238-189-232-227-
0, 1, -871.0, [0.38700090662998554, 0.3903200949442446, 0.7213279426266278, 0.8336791979970682, 0.436812033812346, 0.783365411999693, 0.9888278554736777, 0.6451059465412365, 0.34022954060120336, 0.668275881646266, 0.29530485701911413, 0.7885567728267104, 0.5660226349977611, 0.4940811092717444, 0.4933008697301854, 0.16690002954607475, 0.1520784924709776, 0.7328225090486717, 0.4954748317421157, 0.4009893891744678, 0.3068972793001943, 0.5799324353061122, 0.7537852508483005, 0.9912337057546032, 0.7560331630818928, 0.8740699113140453, 0.8079682681143012, 0.42251350312815494], BATTLES: 94-58-74-133-91-103-106-103-109-
0, 2, -1213.0, [0.9934293232863615, 0.3767176981246265, 0.9336036508025624, 0.8419844227720948, 0.22089332475613843, 0.2268219811709904, 0.2978692931358867, 0.18043581392330632, 0.2269363571615549, 0.5884937877578158, 0.9988629352357098, 0.19561308716837733, 0.9046642028938328, 0.09181429898485194, 0.22459717766085174, 0.6647740786209099, 0.8127218690419926, 0.5951643404579297, 0.7253562973876141, 0.5748234844350363, 0.06411473659848643, 0.03529479454836226, 0.19374857107482446, 0.6455026545568681, 0.07586997338140566, 0.8313762286562284, 0.09987303688636728, 0.6365415062090941], BATTLES: 172-111-80-198-158-130-145-133-86-
0, 3, -1439.0, [0.8485667483554533, 0.6579815082479907, 0.504017200628006, 0.11179111630000449, 0.9396399736272081, 0.1621809402772445, 0.5669775693614133, 0.44986692544753115, 0.6451354158499417, 0.5759797854302091, 0.2046265954108012, 0.95635020784102, 0.6501737467250138, 0.4832590440029507, 0.4444688080142011, 0.16892798705080347, 0.9421126975658914, 0.6684205954930614, 0.4993568363400074, 0.4938255520311441, 0.9837144952327554, 0.9961273404085719, 0.18729138198787587, 0.052347857916113516, 0.16338600578429252, 0.2424028690240171, 0.3197225856381274, 0.6111030940960406], BATTLES: 140-146-148-181-167-143-185-181-148-
0, 4, -1299.0, [0.6067410488166357, 0.8526000726492828, 0.08039819852224195, 0.15798483211752667, 0.3031200040618073, 0.8129236880265105, 0.42137749720558904, 0.6075848306997668, 0.6223166272688806, 0.5439522994987442, 0.29790532741158005, 0.4024620799656723, 0.8957543105630409, 0.9229376627920023, 0.7555454434927545, 0.6665748299898052, 0.8598215722157538, 0.8771504081906663, 0.9888647898288516, 0.18604871731778538, 0.13654685398669542, 0.25128590239789905, 0.17725413384620214, 0.714175443402964, 0.5330711555005128, 0.5464632307220992, 0.18616252012561296, 0.20748138306994357], BATTLES: 112-85-145-173-129-131-187-155-182-
0, 5, -366.0, [0.7946069102839616, 0.5991790829186351, 0.7237034251167158, 0.07882508377797115, 0.06674706869597724, 0.3146513740957988, 0.8867534777053548, 0.3355410802957287, 0.10155970810386605, 0.009711169987029256, 0.6144183663521754, 0.8810442502738686, 0.3087801481846556, 0.03237714689697846, 0.6292023429129393, 0.7298070529766, 0.2555108041127656, 0.21791060081130798, 0.31412146764124327, 0.28509124908780326, 0.1160436525832883, 0.6745518884204067, 0.9949231482941708, 0.23832812788358748, 0.9732148585348213, 0.47116667755086816, 0.2688949282130638, 0.9657830491433477], BATTLES: 51-10-29-27-5-3-105-77-59-
0, 6, -1526.0, [0.9220825580418609, 0.5179274171325684, 0.19822524904580618, 0.9593879475881231, 0.9635929182927334, 0.027675915945879592, 0.6521490772936338, 0.2791047931347219, 0.5931464809562947, 0.008016618338896553, 0.34830275510872966, 0.036572077458914665, 0.6048345463677486, 0.34887881672513166, 0.6766466209939058, 0.027927860061562892, 0.7396107138261463, 0.7255730780396642, 0.020950961381010935, 0.7932456719901173, 0.42487942553623037, 0.22167190613466448, 0.2260491207627947, 0.6797639558336579, 0.35594339597506786, 0.4555971292745742, 0.28139995237666793, 0.13906444022758435], BATTLES: 149-156-113-208-193-140-186-197-184-
0, 7, -630.0, [0.03097385463196256, 0.428024454508002, 0.7974270841651847, 0.09119042206365968, 0.5840850235466208, 0.8344933093293966, 0.06097065037041216, 0.5764415797720007, 0.03395067363712523, 0.427715769821994, 0.06611410127693274, 0.845889186214547, 0.9448847632363041, 0.16332958397683084, 0.13108625068306734, 0.04455970575889001, 0.04977027125775979, 0.7484623485807195, 0.9063308912698128, 0.21686335113355026, 0.6839254332380528, 0.5033059183809699, 0.5441205683878381, 0.0844364820907173, 0.8691313206092915, 0.2734055470694108, 0.3919850701208947, 0.0696034603244694], BATTLES: 47-39-66-102-78-52-95-86-65-
0, 8, -464.0, [0.19483287266432459, 0.2831991868826327, 0.31509074043308893, 0.32629917272050857, 0.20740394017288355, 0.3711675166809858, 0.5408454746480444, 0.6873745286594213, 0.6875154457731878, 0.6969116173809603, 0.10852381332560757, 0.06938542303960737, 0.6935223781285194, 0.7205012269412495, 0.5246587016336435, 0.7963864278808365, 0.19065567938840022, 0.24381869716069726, 0.5905505465377134, 0.18618992554723035, 0.6500943313315194, 0.8492950711353733, 0.2246166477607513, 0.4608838494614226, 0.2625821036750636, 0.9694731814610339, 0.5760943435126061, 0.7748082910629629], BATTLES: 13-8-5-57-29-40-94-103-115-
0, 9, -1856.0, [0.8620750458198096, 0.07289528295612913, 0.44378401208797413, 0.235777452151814, 0.8045400400803935, 0.9142057295408567, 0.5425948572266771, 0.4114117388054612, 0.873108922435377, 0.09498710146254752, 0.6938332766303831, 0.8124797587753997, 0.7078748500470602, 0.12002118130733275, 0.12088403488860211, 0.98325105127591, 0.8333951900470462, 0.5828740612763996, 0.424242113295483, 0.5151882017128306, 0.02174111497974629, 0.28511108456707046, 0.39411040405569653, 0.13602906580029095, 0.8941546568287345, 0.8519108770179755, 0.5499296332538419, 0.617546819607134], BATTLES: 231-201-226-237-209-205-183-193-171-
