4, 2, -434.0, [0.8005534952414904, 0.5945118226810086, 0.14102077202772095, 0.30445360508627095, 0.8215710513734419, 0.6347100504008851, 0.17683112986004285, 0.671589972033205, 0.42472906107198327, 0.9575727494979432, 0.7423931388018333, 0.1245214718670995, 0.48904101912727116, 0.1903507030532038, 0.7732556306647022, 0.13177807097965405, 0.8685595918512555, 0.4546041686267535, 0.15967143083767446, 0.28194492222657264, 0.5242877483468725], TOTAL_WINS: 434, WINS_PER_OPP: 52,28,33,30,34,26,19,25,20,40,26,20,25,27,29
4, 3, -547.0, [0.4223209286208644, 0.7703591528477816, 0.06985253866938163, 0.5322883372254434, 0.9687486633699618, 0.9112409072060567, 0.3216733852369231, 0.3983812293006315, 0.5582464939846119, 0.8426336343688745, 0.4472123126242238, 0.10155595335407339, 0.4914067352474345, 0.8000697035565713, 0.3921433680198683, 0.17738754492782552, 0.08911717374647898, 0.7874050369644794, 0.4312012470113138, 0.8042062057853683, 0.2975680190179769], TOTAL_WINS: 547, WINS_PER_OPP: 52,25,34,34,38,32,30,31,23,49,25,29,32,27,32
4, 4, -349.0, [0.31855897085402074, 0.5099883203841683, 0.05501694284008635, 0.48613203317598475, 0.8153901577447724, 0.6056773454980562, 0.8177448789727525, 0.7378521282147745, 0.14840515433583557, 0.8192396406645487, 0.005847284015142951, 0.06353737170396456, 0.5228807273228391, 0.3990983143136716, 0.15697634163916802, 0.6871090087285788, 0.34576963684749346, 0.7541929020693728, 0.058625920660591135, 0.28694618287644663, 0.8787537437852915], TOTAL_WINS: 349, WINS_PER_OPP: 35,17,15,19,20,15,13,14,10,25,23,11,7,18,26
4, 5, -566.0, [0.8058055421080912, 0.49280875956729353, 0.062200433859140036, 0.4048447954533311, 0.7748315806021898, 0.7784084987218773, 0.4925825761552253, 0.2320288931807175, 0.12333328845293179, 0.8463150051438905, 0.09533522120301485, 0.30236095424064247, 0.5408556860923276, 0.394737204011227, 0.4233482913579043, 0.1352915703232514, 0.49063160530734884, 0.7381052512813013, 0.3822177020462884, 0.6452905838649688, 0.45006450061582803], TOTAL_WINS: 566, WINS_PER_OPP: 61,25,33,39,37,40,27,28,26,47,33,30,38,35,33
4, 6, -473.0, [0.5852265499397309, 0.49581398787462083, 0.16223514656634666, 0.24748949160657374, 0.9257233387955116, 0.5934722953394207, 0.8613202788736807, 0.14815139217163775, 0.7760096800993652, 0.4636053596360126, 0.0658806511236158, 0.3535987677447353, 0.46375466848540203, 0.42389509746617604, 0.45584340309452165, 0.41377062312678087, 0.26320932150851106, 0.870858537390766, 0.0611516473566079, 0.31709963841034805, 0.35709264967586063], TOTAL_WINS: 473, WINS_PER_OPP: 49,25,24,31,40,33,19,30,33,47,29,26,28,29,30
4, 7, -565.0, [0.6136091729145516, 0.836180750793292, 0.04767937289461527, 0.18941217714885827, 0.955081387729248, 0.8795476938678034, 0.5121689467040988, 0.17334966013813444, 0.12694622779656975, 0.8319075051426271, 0.3953202791551982, 0.30181405289754526, 0.5491792667196325, 0.5091127661682219, 0.4442697980752487, 0.14810580838642495, 0.49782853295989393, 0.757757912881148, 0.22916141874703716, 0.6124995590268487, 0.4652573000265532], TOTAL_WINS: 565, WINS_PER_OPP: 57,33,36,39,41,33,38,28,31,48,31,35,40,36,39
5, 0, -491.0, [0.7733717297053411, 0.9619613783875826, 0.21603941977885985, 0.0879834594547813, 0.7022327489376737, 0.9495737636366115, 0.21186319626915967, 0.5759697708514084, 0.12506556968721538, 0.9842141034659954, 0.41328522584032223, 0.19688517405497513, 0.2820074114855062, 0.3877087089909562, 0.38470272535706057, 0.1334464804582331, 0.7041221381686218, 0.39486309670005393, 0.20010817466576647, 0.405209836010573, 0.6191708167744255], TOTAL_WINS: 491, WINS_PER_OPP: 18,11,8,13,17,13,13,10,14,21,10,8,15,12,12
5, 1, -559.0, [0.8037279013082548, 0.8246279729442613, 0.12786631838222623, 0.04744356225599575, 0.9012117286802596, 0.7982459214657069, 0.2088438879617318, 0.2298812536991202, 0.9358721113139159, 0.600430015917841, 0.09524142719674233, 0.13170400124007942, 0.4275273555787652, 0.35465209885957516, 0.19022059278698034, 0.34138561133003276, 0.9608056983146412, 0.903142954590255, 0.0898917193692339, 0.28166359538489205, 0.9529790243921832], TOTAL_WINS: 559, WINS_PER_OPP: 40,31,45,33,42,42,35,40,40,51,32,32,34,34,28
5, 2, -495.0, [0.8005534952414904, 0.8044367444533529, 0.14102077202772095, 0.30445360508627095, 0.940726164193493, 0.6347100504008851, 0.3533759397504971, 0.3207499754743091, 0.42472906107198327, 0.9161686294736504, 0.41563260728151497, 0.1245214718670995, 0.48904101912727116, 0.1903507030532038, 0.7732556306647022, 0.13177807097965405, 0.8685595918512555, 0.4546041686267535, 0.15967143083767446, 0.28194492222657264, 0.5242877483468725], TOTAL_WINS: 495, WINS_PER_OPP: 33,21,28,30,42,36,24,34,29,37,26,22,26,27,27
5, 3, -540.0, [0.4223209286208644, 0.7703591528477816, 0.06985253866938163, 0.5322883372254434, 0.9687486633699618, 0.9112409072060567, 0.3216733852369231, 0.3983812293006315, 0.5582464939846119, 0.8426336343688745, 0.4472123126242238, 0.10155595335407339, 0.4914067352474345, 0.8000697035565713, 0.3921433680198683, 0.17738754492782552, 0.08911717374647898, 0.7874050369644794, 0.4312012470113138, 0.8042062057853683, 0.2975680190179769], TOTAL_WINS: 540, WINS_PER_OPP: 36,38,33,33,43,38,36,27,35,50,34,31,40,35,31
5, 4, -351.0, [0.31855897085402074, 0.5099883203841683, 0.027508471420043173, 0.42114024264438205, 0.8153901577447724, 0.6056773454980562, 0.8177448789727525, 0.7378521282147745, 0.14840515433583557, 0.8305930713211621, 0.005847284015142951, 0.050168638681688665, 0.5228807273228391, 0.3990983143136716, 0.19137438869565654, 0.182369802307825, 0.34576963684749346, 0.7541929020693728, 0.07204323254009887, 0.6033415113866099, 0.7509575502021687], TOTAL_WINS: 351, WINS_PER_OPP: 25,19,24,27,24,19,16,22,25,28,23,17,14,18,20
5, 5, -528.0, [0.8058055421080912, 0.49280875956729353, 0.062200433859140036, 0.4048447954533311, 0.7748315806021898, 0.7784084987218773, 0.4925825761552253, 0.2320288931807175, 0.12333328845293179, 0.8463150051438905, 0.09533522120301485, 0.30236095424064247, 0.5408556860923276, 0.394737204011227, 0.4233482913579043, 0.1352915703232514, 0.49063160530734884, 0.7381052512813013, 0.3822177020462884, 0.6452905838649688, 0.45006450061582803], TOTAL_WINS: 528, WINS_PER_OPP: 32,33,36,34,45,35,26,35,36,45,38,35,28,37,33
5, 6, -510.0, [0.5802252470105012, 0.49581398787462083, 0.16223514656634666, 0.24748949160657374, 0.9257233387955116, 0.5934722953394207, 0.8433910124754282, 0.14815139217163775, 0.2055797225063853, 0.8415760532985911, 0.27491348084342, 0.3535987677447353, 0.46375466848540203, 0.5176678704814385, 0.5507105896922692, 0.23421117617395004, 0.26320932150851106, 0.870858537390766, 0.0611516473566079, 0.31709963841034805, 0.2269898102022056], TOTAL_WINS: 510, WINS_PER_OPP: 33,30,29,33,45,31,30,27,23,47,32,32,28,25,32
5, 7, -563.0, [0.6136091729145516, 0.836180750793292, 0.04767937289461527, 0.18941217714885827, 0.955081387729248, 0.8795476938678034, 0.5121689467040988, 0.17334966013813444, 0.12694622779656975, 0.8319075051426271, 0.3953202791551982, 0.30181405289754526, 0.5491792667196325, 0.5091127661682219, 0.4442697980752487, 0.14810580838642495, 0.49782853295989393, 0.757757912881148, 0.22916141874703716, 0.6124995590268487, 0.4652573000265532], TOTAL_WINS: 563, WINS_PER_OPP: 37,28,39,35,51,35,31,41,39,53,35,30,37,39,33
6, 0, -491.0, [0.7733717297053411, 0.9619613783875826, 0.21603941977885985, 0.0879834594547813, 0.7022327489376737, 0.9495737636366115, 0.21186319626915967, 0.5759697708514084, 0.12506556968721538, 0.9842141034659954, 0.41328522584032223, 0.19688517405497513, 0.2820074114855062, 0.3877087089909562, 0.38470272535706057, 0.1334464804582331, 0.7041221381686218, 0.39486309670005393, 0.20010817466576647, 0.405209836010573, 0.6191708167744255], TOTAL_WINS: 491, WINS_PER_OPP: 35,27,32,35,38,30,25,30,32,39,29,30,26,35,35
6, 1, -559.0, [0.8037279013082548, 0.8246279729442613, 0.12786631838222623, 0.04744356225599575, 0.9012117286802596, 0.7982459214657069, 0.2088438879617318, 0.2298812536991202, 0.9358721113139159, 0.600430015917841, 0.09524142719674233, 0.13170400124007942, 0.4275273555787652, 0.35465209885957516, 0.19022059278698034, 0.34138561133003276, 0.9608056983146412, 0.903142954590255, 0.0898917193692339, 0.28166359538489205, 0.9529790243921832], TOTAL_WINS: 559, WINS_PER_OPP: 34,36,40,30,46,39,32,28,27,54,32,34,29,31,32
6, 2, -545.0, [0.8005534952414904, 0.9894620694193015, 0.14102077202772095, 0.30445360508627095, 0.940726164193493, 0.8599051470736667, 0.3533759397504971, 0.3207499754743091, 0.42472906107198327, 0.9470420734358759, 0.41563260728151497, 0.1245214718670995, 0.41990852991032696, 0.307922922602263, 0.7345231487772439, 0.13177807097965405, 0.8638247027892969, 0.4546041686267535, 0.24036986075976638, 0.28194492222657264, 0.40241579539194183], TOTAL_WINS: 545, WINS_PER_OPP: 40,36,41,33,44,31,34,32,30,48,38,35,29,36,38
