# generation, individual_idx, wins_vs_opp0, wins_vs_opp1, ...
generation 0
  ind 6: opp0=46  opp1=26  opp2=26  opp3=33  opp4=35  opp5=30  opp6=21  opp7=29  opp8=24  opp9=38  opp10=24  opp11=21  opp12=28  opp13=23  opp14=25
  ind 7: opp0=46  opp1=29  opp2=30  opp3=22  opp4=35  opp5=20  opp6=22  opp7=25  opp8=26  opp9=28  opp10=28  opp11=25  opp12=21  opp13=30  opp14=25

generation 7
  ind 0: opp0=52  opp1=27  opp2=34  opp3=25  opp4=31  opp5=21  opp6=22  opp7=18  opp8=24  opp9=37  opp10=24  opp11=19  opp12=26  opp13=26  opp14=27
  ind 1: opp0=52  opp1=29  opp2=32  opp3=34  opp4=39  opp5=29  opp6=28  opp7=27  opp8=22  opp9=37  opp10=29  opp11=25  opp12=26  opp13=25  opp14=29
  ind 2: opp0=46  opp1=23  opp2=24  opp3=29  opp4=36  opp5=24  opp6=20  opp7=22  opp8=32  opp9=38  opp10=28  opp11=25  opp12=25  opp13=26  opp14=25
  ind 3: opp0=49  opp1=29  opp2=29  opp3=28  opp4=39  opp5=32  opp6=20  opp7=21  opp8=31  opp9=38  opp10=28  opp11=24  opp12=29  opp13=29  opp14=26
  ind 4: opp0=33  opp1=17  opp2=13  opp3=19  opp4=12  opp5=16  opp6=7  opp7=12  opp8=9  opp9=17  opp10=8  opp11=11  opp12=9  opp13=8  opp14=6
  ind 5: opp0=18  opp1=10  opp2=13  opp3=9  opp4=8  opp5=13  opp6=12  opp7=9  opp8=12  opp9=17  opp10=11  opp11=8  opp12=6  opp13=11  opp14=11
  ind 6: opp0=46  opp1=17  opp2=21  opp3=18  opp4=33  opp5=27  opp6=18  opp7=21  opp8=18  opp9=39  opp10=28  opp11=16  opp12=21  opp13=19  opp14=24
  ind 7: opp0=44  opp1=22  opp2=29  opp3=30  opp4=29  opp5=28  opp6=19  opp7=17  opp8=16  opp9=36  opp10=26  opp11=22  opp12=23  opp13=21  opp14=25

generation 8
  ind 0: opp0=42  opp1=17  opp2=18  opp3=25  opp4=29  opp5=24  opp6=18  opp7=24  opp8=26  opp9=46  opp10=24  opp11=20  opp12=30  opp13=25  opp14=27
  ind 1: opp0=41  opp1=22  opp2=23  opp3=28  opp4=34  opp5=30  opp6=17  opp7=24  opp8=18  opp9=32  opp10=26  opp11=28  opp12=19  opp13=33  opp14=21
  ind 2: opp0=46  opp1=23  opp2=28  opp3=34  opp4=32  opp5=27  opp6=19  opp7=30  opp8=30  opp9=38  opp10=27  opp11=38  opp12=33  opp13=21  opp14=26
  ind 3: opp0=47  opp1=21  opp2=25  opp3=31  opp4=36  opp5=30  opp6=22  opp7=22  opp8=24  opp9=38  opp10=28  opp11=22  opp12=22  opp13=24  opp14=28
  ind 4: opp0=53  opp1=36  opp2=29  opp3=34  opp4=41  opp5=28  opp6=23  opp7=25  opp8=32  opp9=33  opp10=29  opp11=21  opp12=31  opp13=32  opp14=27
