4, 2, -211.0, [0.036055851993127885, 0.23292480989502307, 0.7271313039936015, 0.6600483883161473, 0.40643159240891863, 0.9776285310147314, 0.04984799021848796, 0.5025956585950491, 0.6619441870841937, 0.6188765647965361, 0.5509791919968232, 0.8188872258885226, 0.2827518963080651, 0.3888628488196041, 0.05282703672514372, 0.40258509610873106, 0.15665114507162534, 0.46595227471638584, 0.11896779418341591, 0.28714528249925986, 0.9151194443929727], TOTAL_WINS: 211, WINS_PER_OPP: 22,13,9,15,17,11,12,8,10,19,10,10,11,11,9
4, 3, -378.0, [0.6996412495269643, 0.008618751146992787, 0.29059226821240525, 0.4979779181481825, 0.6324664646584616, 0.8739058080682387, 0.5676053539874283, 0.4232473130452023, 0.6828597174392564, 0.5265352459951378, 0.10738603200602478, 0.5115657528307909, 0.29026835166272397, 0.6276232512046811, 0.061851370230807806, 0.44250273689077774, 0.07266533323078522, 0.06614007947082073, 0.40286632351435414, 0.17843563231844617, 0.17392040477703832], TOTAL_WINS: 378, WINS_PER_OPP: 43,18,21,27,31,28,12,20,21,41,18,23,20,28,27
4, 4, -11.0, [0.09707467815131793, 0.06910093190688395, 0.5541228473785083, 0.7282705054097868, 0.17942628686514453, 0.8934467365182708, 0.4546915328139749, 0.4412077215672511, 0.4590637550663003, 0.3661560768862159, 0.9856644669380331, 0.7361521776006335, 0.4843586422702808, 0.23640381608753636, 0.127708629449219, 0.5187313512509262, 0.15403021171840103, 0.6329489531467009, 0.6879929990924931, 0.11320738592799912, 0.9333556970722339], TOTAL_WINS: 11, WINS_PER_OPP: 5,1,0,1,2,1,0,0,0,0,0,0,0,0,1
4, 5, -160.0, [0.7816866330831675, 0.7812185397433405, 0.9998441780671605, 0.26483044608157025, 0.3457405320119954, 0.02772056564261438, 0.40502851541138696, 0.13483112360195165, 0.10892436752893453, 0.9622878155074397, 0.4098299675826612, 0.3102966692074689, 0.4586134664951217, 0.41383723517495363, 0.2657110671580019, 0.4175289923169579, 0.6983559036332954, 0.11088022947259968, 0.4032974615035213, 0.5206645615052237, 0.4111563900266252], TOTAL_WINS: 160, WINS_PER_OPP: 12,4,5,7,8,8,1,5,12,9,9,10,5,5,8
4, 6, -445.0, [0.6384041620174845, 0.09981742906923985, 0.04835074164201486, 0.08076612119121651, 0.5381134751920829, 0.571228292144282, 0.6181592461843223, 0.29405548996070496, 0.6465562591132319, 0.8880236912380801, 0.1871031856948997, 0.9755909372649342, 0.12287076693674429, 0.6593946325206554, 0.21709777797590418, 0.493305269656685, 0.6276632973068003, 0.36090640611852565, 0.18402295014968295, 0.20084961736477233, 0.1509139894838002], TOTAL_WINS: 445, WINS_PER_OPP: 58,19,28,29,38,30,19,26,28,44,33,20,19,23,25
4, 7, -449.0, [0.4361058737471415, 0.2932157731885404, 0.07765675894938162, 0.3618318374403157, 0.3570202490726642, 0.6686813788403985, 0.45860226419395134, 0.36317738711750275, 0.7475123272560179, 0.672843985250289, 0.5576719833401844, 0.22187701756498168, 0.3709815586534935, 0.41670024638620873, 0.0723862049589592, 0.3685869261082885, 0.005134144743192959, 0.3549876365854654, 0.1451079196500843, 0.19468257392348626, 0.9327533498752635], TOTAL_WINS: 449, WINS_PER_OPP: 45,25,27,26,33,32,25,23,27,36,29,23,25,33,30
5, 0, -413.0, [0.9168961177916155, 0.5560921711864327, 0.12439763180241292, 0.22960716422061495, 0.3168847196176236, 0.41179335677717266, 0.7056632875300302, 0.07697209862000476, 0.602422655046731, 0.6080930851999208, 0.5522581408472672, 0.22837526236717764, 0.04639680078404823, 0.2458290858912422, 0.24099033376777573, 0.29481607686710387, 0.07705562379622116, 0.29360754372874287, 0.8029434044696613, 0.17143540518414024, 0.6168625195698975], TOTAL_WINS: 413, WINS_PER_OPP: 43,25,27,30,31,35,23,18,23,30,22,21,26,29,30
5, 1, -358.0, [0.5565853761154447, 0.37736626314109367, 0.19991139653081352, 0.010315900479647727, 0.4712224494251197, 0.6155457626741803, 0.8458335464894103, 0.3999200317945105, 0.33672798105138635, 0.9741234185917111, 0.38072435605426247, 0.6968870894543777, 0.025034651060386937, 0.13485164047792808, 0.1162795940811984, 0.4061217232451139, 0.3479924715134193, 0.09391987053846362, 0.05047101210390742, 0.15674059632750495, 0.5434038700449293], TOTAL_WINS: 358, WINS_PER_OPP: 34,19,21,24,31,27,15,20,29,36,22,18,14,23,25
5, 2, -298.0, [0.036055851993127885, 0.23292480989502307, 0.3326840764212994, 0.6600483883161473, 0.40643159240891863, 0.9776285310147314, 0.04984799021848796, 0.5025956585950491, 0.6619441870841937, 0.6188765647965361, 0.59609173692498, 0.7967514570298905, 0.12964095747498053, 0.3888628488196041, 0.05282703672514372, 0.2742030324951752, 0.15665114507162534, 0.1315205716429007, 0.11896779418341591, 0.17863362043192194, 0.9151194443929727], TOTAL_WINS: 298, WINS_PER_OPP: 29,16,17,19,27,18,19,15,24,34,16,12,18,19,15
5, 3, -378.0, [0.6996412495269643, 0.008618751146992787, 0.29059226821240525, 0.4979779181481825, 0.6324664646584616, 0.8739058080682387, 0.5676053539874283, 0.4232473130452023, 0.6828597174392564, 0.5265352459951378, 0.10738603200602478, 0.5115657528307909, 0.29026835166272397, 0.6276232512046811, 0.061851370230807806, 0.44250273689077774, 0.07266533323078522, 0.06614007947082073, 0.40286632351435414, 0.17843563231844617, 0.17392040477703832], TOTAL_WINS: 378, WINS_PER_OPP: 33,12,13,11,16,17,4,17,13,28,16,16,11,8,11
